# Dizionario nomi di vino — formato: nome;produttore;regione
# Le righe che iniziano con # vengono ignorate.
# Seed iniziale: denominazioni italiane note + alcuni vini famosi.
# A ogni release puoi accodare i nomi confermati dal dizionario
# collaborativo (vedi supabase/dizionario-vini.sql) e alzare
# _assetVersion in lib/services/dictionary_service.dart.
Taurasi Vigna Cinque Querce;Salvatore Molettieri;Taurasi
Taurasi;Cantine Lonardo;Taurasi
Taurasi;Feudi di San Gregorio;Campania
Taurasi;La Casa dell'Orco;Taurasi
Taurasi;Villa Raiano;Taurasi
Taurasi;Vinosia;Campania
Tavallini Riserva;Mundi;Vino d'Italia
Taverna Nova Trebbiano d'Abruzzo;Roxan;Abruzzo
Tavernelle Cabernet Sauvignon;Banfi;Toscana
Tavoleto Nebbiolo d'Alba;Tenuta Carretta;Nebbiolo d'Alba
Tazzelenghe;Colutta Gianpaolo;Colli Orientali del Friuli
Tazzelenghe;Conte d'Attimis Maniago;Friuli-Venezia Giulia
Tazzelenghe;Dorigo;Friuli-Venezia Giulia
Tazzelenghe;La Viarte;Colli Orientali del Friuli
Tecnica del Salasso Tre di Tre;Lupo Meraviglia;Puglia
Tegole Rosso Toscana;Piccini;Toscana
Tellus Marche Rosso;Cocci Grifoni;Marche
Tellus Rosé di Syrah;Falesco;Umbria
Tellus Syrah;Falesco;Umbria
Teluccio;Poderi dal Nespoli;Emilia-Romagna
Tema Riserva Primitivo di Manduria;Cantolio;Primitivo di Manduria
Tempesta Metodo Classico Brut;Maddalena;Lombardia
Templaría;Cantine di Castignano;Marche
Tempo Riserva Morellino di Scansano;Terre di Talamo;Morellino di Scansano
Temporale;Reguta;Friuli
Tempore Toscana;Olivi Le Buche;Toscana
Ten Langhe;Massimo Rattalino;Langhe
Tener Dreambig Sauvignon-Chardonnay Spumante Brut;Banfi;Toscana
Tenet Prosecco Brut;Terre di Sant'Alberto;Prosecco
Tenimenti Amjnei Falanghina;Agricole Selvi;Puglia
Tenor Red;Bocelli;Toscana
Tenore Metodo Classico Brut Zero;Pecchenino;Piemonte
Tenuta Albrizzi Cabernet Sauvignon-Primitivo;Cantine due Palme;Brindisi
Tenuta Belguardo;Belguardo;Maremma Toscana
Tenuta Cajo’ Amarone della Valpolicella;Tenute Ca' Botta;Amarone della Valpolicella
Tenuta Caseo Pinot Nero;Tommasi;Valpolicella
Tenuta Chipuru Primitivo Salento;Cantine due Palme;Salento
Tenuta Civranetta Prosecco Spumante Brut;Fidora;Prosecco
Tenuta Collagù Valdobbiadene Prosecco Superiore Brut;Fidora;Conegliano-Valdobbiadene Prosecco
Tenuta Comunali Brunello di Montalcino;Bartoli Giusti;Brunello di Montalcino
Tenuta Comunali Rosso di Montalcino;Bartoli Giusti;Brunello di Montalcino
Tenuta di Campriano Chianti;Buccia Nera;Chianti
Tenuta di Campriano Toscana Rosso;Buccia Nera;Toscana
Tenuta di Gorizzo Refosco dal Peduncolo Rosso;Forchir;Friuli-Venezia Giulia
Tenuta Frescobaldi di Castiglioni;Frescobaldi;Toscana
Tenuta Greppone Mazzi Brunello di Montalcino;Ruffino;Brunello di Montalcino
Tenuta Greppone Mazzi Riserva Brunello di Montalcino;Ruffino;Brunello di Montalcino
Tenuta Guado al Tasso Bolgheri Superiore;Antinori;Bolgheri Superiore
Tenuta Guado al Tasso Cont'Ugo Bolgheri;Antinori;Bolgheri
Tenuta Guado al Tasso Il Bruciato Bolgheri;Antinori;Bolgheri
Tenuta Guado al Tasso Matarocchio;Antinori;Toscana
Tenuta Guado al Tasso Scalabrone Bolgheri Rosato;Antinori;Toscana
Tenuta Guado al Tasso Vermentino Bolgheri;Antinori;Bolgheri
Tenuta la Gabbiola Chianti Classico;San Michele a Torri;Chianti Classico
Tenuta Lodola Nuova Rosso di Montepulciano;Ruffino;Rosso di Montepulciano
Tenuta Lodola Nuova Vino Nobile di Montepulciano Riserva;Ruffino;Toscana
Tenuta Lodola Nuova Vino Nobile di Montepulciano;Ruffino;Vino Nobile di Montepulciano
Tenuta Manenti Aurora;Roberto Sarotto;Piemonte
Tenuta Manenti Bric Sassi Gavi del Comune di Gavi;Roberto Sarotto;Piemonte
Tenuta Marini Fiano;Candido;Puglia
Tenuta Montebello Picconero;Tolaini;Toscana
Tenuta Montenisa 'Marchese Antinori' Blanc de Blancs;Antinori;Toscana
Tenuta Montenisa 'Marchese Antinori' Brut Rosé;Antinori;Toscana
Tenuta Montenisa 'Marchese Antinori' Contessa Maggi Riserva;Antinori;Toscana
Tenuta Montenisa 'Marchese Antinori' Cuvée Royale;Antinori;Toscana
Tenuta Montenisa 'Marchese Antinori' Nature;Antinori;Toscana
Tenuta Montenisa Franciacorta Satèn;Antinori;Toscana
Tenuta Nuova Brunello di Montalcino;Casanova di Neri;Brunello di Montalcino
Tenuta Pongelli Rosso Piceno;Bucci;Marche
Tenuta Regaleali Chardonnay Vigna San Francesco;Tasca d'Almerita;Contea di Sclafani
Tenuta San Giovanni Valdisanti;Tolaini;Toscana
Tenuta San Marco Negroamaro;Cantine due Palme;Brindisi
Tenuta San Marco Salice Salentino;Cantine due Palme;Brindisi
Tenuta San Michele Cabernet Sauvignon;Murgo;Terre Siciliane
Tenuta San Michele Etna Bianco;Murgo;Terre Siciliane
Tenuta Sant'Alfonso Chianti Classico;Rocca delle Macìe;Chianti Classico
Tenuta Sant'Helena Friulano;Fantinel;Collio
Tenuta Sant'Helena Pinot Grigio;Fantinel;Friuli-Venezia Giulia
Tenuta Sant'Helena Refosco dal Peduncolo Rosso;Fantinel;Friuli-Venezia Giulia
Tenuta Sant'Helena Sauvignon;Fantinel;Friuli-Venezia Giulia
Tenuta Santedame Chianti Classico;Ruffino;Chianti Classico
Tenuta Secolo Cerequio Barolo;Contratto;Barolo
Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva;Antinori;Chianti Classico
Tenuta Tignanello 'Solaia';Antinori;Toscana
Tenuta Valdichiesa;Salvatore d'Amico;Salina
Tenuta Vicario Aglianico;Grotta del Sole;Campania
Tenuta Villa Cariola Chiaretto Bardolino;Aldegheri;Bardolino
Tenuta Zagaria Vigna Grande;Conte Spagnoletti Zeuli;Puglia
Tenute del Pojo Imperium Riserva Montepulciano d'Abruzzo;Di Camillo;Abruzzo
Tenute di Altavilla Fiano di Avellino;Villa Matilde;Fiano di Avellino
Tenute di Altavilla Greco di Tufo;Villa Matilde;Greco di Tufo
Teodoro Refosco dal Peduncolo Rosso;Obiz;Friuli-Venezia Giulia
Teodosio;Basilisco;Aglianico del Vulture
Teorema Barbaresco;Molino;Barbaresco
Teresa Manara Chardonnay;Cantele;Puglia
Teresamanara Negroamaro;Cantele;Puglia
Terlaner Weissburgunder;Kellerei . Cantina KALTERN;Trentino-Alto Adige
Terlo Barolo;Luigi Einaudi;Barolo
Terlo Vigna Costa Grimaldi Barolo;Luigi Einaudi;Barolo
Terminum Gewürztraminer;Tramin;Trentino-Alto Adige
Terno Petit Verdot-Syrah;Gazzerosse;Terre Siciliane
Teroldego Millesimato;Concilio;Teroldego Rotaliano
Teroldego Rosato;De Vigili;Teroldego Rotaliano
Teroldego Rotaliano Kretzer;De Vescovi Ulzbach;Teroldego Rotaliano
Teroldego Rotaliano Riserva Superiore;Cantina Rotaliana;Teroldego Rotaliano
Teroldego Rotaliano Riserva Superiore;Endrizzi;Teroldego Rotaliano
Teroldego Rotaliano Riserva;Cantina Rotaliana;Teroldego Rotaliano
Teroldego Rotaliano Singe Barrel;Andrea Martinelli;Trentino-Alto Adige
Teroldego Rotaliano Superiore Riserva;Lidl;Teroldego Rotaliano
Teroldego Rotaliano Superiore Riserva;Mezzacorona;Teroldego Rotaliano
Teroldego Rotaliano Superiore;Cesarini Sforza;Trentino
Teroldego Rotaliano Superiore;Gaierhof;Teroldego Rotaliano
Teroldego Rotaliano Tradizione;Endrizzi;Teroldego Rotaliano
Teroldego Rotaliano Vigilius;De Vescovi Ulzbach;Trentino
Teroldego Rotaliano;435 HT;Teroldego Rotaliano
Teroldego Rotaliano;Andrea Martinelli;Trentino-Alto Adige
Teroldego Rotaliano;Barone de Cles;Teroldego Rotaliano
Teroldego Rotaliano;Cantina Rotaliana;Teroldego Rotaliano
Teroldego Rotaliano;Cantina Vivallis;Teroldego Rotaliano
Teroldego Rotaliano;Conti d'Arco;Teroldego Rotaliano
Teroldego Rotaliano;Conti Wallenburg;Trentino-Alto Adige
Teroldego Rotaliano;De Vescovi Ulzbach;Teroldego Rotaliano
Teroldego Rotaliano;De Vigili;Teroldego Rotaliano
Teroldego Rotaliano;Dorigati;Südtirol-Alto Adige
Teroldego Rotaliano;Endrizzi Elio;Teroldego Rotaliano
Teroldego Rotaliano;Fedrizzi Cipriano;Teroldego Rotaliano
Teroldego Rotaliano;Fondazione Edmund Mach;Teroldego Rotaliano
Teroldego Rotaliano;Gaierhof;Teroldego Rotaliano
Teroldego Rotaliano;I Telchi;Teroldego Rotaliano
Teroldego Rotaliano;Kettmeir;Teroldego Rotaliano
Teroldego Rotaliano;Lagaria;Teroldego Rotaliano
Teroldego Rotaliano;Marco Donati;Teroldego Rotaliano
Teroldego Rotaliano;Mastri Vernacoli;Teroldego Rotaliano
Teroldego Rotaliano;Mezzacorona;Teroldego Rotaliano
Teroldego Rotaliano;Rocca Savina;Teroldego Rotaliano
Teroldego Rotaliano;Roverè della Luna;Teroldego Rotaliano
Teroldego Rotaliano;Santa Margherita;Veneto
Teroldego Rotaliano;Solander;Teroldego Rotaliano
Teroldego Rotaliano;Terrazze della Luna;Teroldego Rotaliano
Teroldego Rotaliano;Villa Vescovile;Teroldego Rotaliano
Teroldego Rotaliano;Von Steeiger;Teroldego Rotaliano
Teroldego Rotaliano;Zanini Luigi;Teroldego Rotaliano
Teroldego Rotaliano;Zeni Giorgio;Trentino
Teroldego;Cantina Aldeno;Trentino
Teroldego;Fedrizzi Cipriano;Trentino
Teroldego;Marion;Verona
Terra d'Uva Greco di Tufo;Benito Ferrara;Greco di Tufo
Terra Damia Rosso;Odoardi;Calabria
Terra Degli Eventi Basilicata Rosso;Alovini;Basilicata
Terra dei Cavalieri Chianti Classico;Fattoria la Loggia;Chianti Classico
Terra Dei Celti Barbaresco Riserva;Roberto Sarotto;Piemonte
Terra Dei Celti Barbera d'Alba;Roberto Sarotto;Piemonte
Terra dei Rovi Colli Berici Rosso;Dal Maso;Colli Berici
Terra dei Sogni Sicilia Rosso;Vivera;Sicilia
Terra del Noce Barbera d'Asti Superiore;Trinchero;Barbera d'Asti
Terra di Confine;Vitalonga;Umbria
Terra di Lavoro;Galardi;Roccamonfina
Terra di Monteverro Toscana;Monteverro;Toscana
Terra di San Mauro Trentino Lagrein;Cantina Mori Colli Zugna;Trentino-Alto Adige
Terra e Mare Vermentino di Gallura;Unmaredivino;Vermentino di Gallura
Terra Greta;Tenuta Montiani;Toscana
Terra Langhe Chardonnay;Clavesana;Langhe
Terra Oro Syrah;Calatrasi;Terre Siciliane
Terra Platinum Edition Old Vines Primitivo di Manduria;Feudi Salentini;Puglia
Terra Romana Lambrusco dell’Emilia Bianco Amabile Frizzante;Gualtieri;Emilia-Romagna
Terra Rossa Chianti Colli Senesi Riserva;Tenuta di Trecciano;Chianti Colli Senesi
Terra Rosso Piceno;Velenosi;Marche
Terra Rubea Rosso;Corte Moschina;Veneto
Terra Solare Syrah;La Pierotta;Toscana
Terra Toscana Riserva Chianti;Tipici dell'Aretino;Chianti
Terra Vera Edizione Limitada Montepulciano d'Abruzzo Colline Teramane;Gran Sasso;Abruzzo
Terra Vera Edizione Limitada Sangiovese;Gran Sasso;Abruzzo
Terrae Dei Nero d'Avola;Corvo;Terre Siciliane
Terragnolo Primitivo Salento;Apollonio;Salento
Terrale Catarratto;Calatrasi;Terre Siciliane
Terrale Oro Nero d'Avola;Calatrasi;Terre Siciliane
Terrale Primitivo;Calatrasi;Terre Siciliane
Terramare Cerasuolo d'Abruzzo;Citra;Abruzzo
Terramare Montepulciano d'Abruzzo;Citra;Montepulciano d'Abruzzo
Terrana Trebbiano d'Abruzzo;Nicodemi;Abruzzo
Terrano Carso;Milič Zagrski;Venezia Giulia
Terranuova Gavi del Comune di Gavi;Giustiniana;Gavi
Terrarossa Chianti Classico;Melini;Chianti
Terrarossa Vino Nobile di Montepulciano;Palazzo Vecchio;Vino Nobile di Montepulciano
Terre a Mano Carmignano Rosso;Bacchereto;Carmignano
Terre al Monte Sauvignon;Rivera;Castel del Monte
Terre al Sole Lambrusco Grasparossa di Castelvetro;Fiorini;Lambrusco Grasparossa di Castelvetro
Terre Alte;Livio Felluga;Colli Orientali del Friuli
Terre Antiche Gavi del Comune di Gavi;Giustiniana;Piemonte
Terre Arse Marsala Vergine;Florio;Sicilia
Terre Auree Rosso;Cantina dei Colli Amerini;Umbria
Terre Bianche Cuvee 161 Torbato Alghero;Sella & Mosca;Alghero
Terre Bianche Cuvée 161 Torbato Brut;Sella & Mosca;Sardegna
Terre Bianche Lugana;Citari;Lombardia
Terre Bianche Torbato Alghero;Sella & Mosca;Alghero
Terre Bianche Torbato Brut;Sella & Mosca;Sardegna
Terre Brune Superiore Carignano del Sulcis;Santadi;Carignano del Sulcis
Terre Calde Rosso;Cantine Lavorata;Calabria
Terre Cerase (Rocca dei Leoni);Villa Matilde;Campania
Terre d'Uva Negroamaro;Rizzello;Salento
Terre Degli Eremi Montepulciano d'Abruzzo;Cantina Tollo;Montepulciano d'Abruzzo
Terre dei Grifi Frascati Secco;Fontana Candida;Frascati
Terre dei Portali Aglianico del Vulture;Basilium;Aglianico del Vulture
Terre dei Portali Greco-Fiano;Basilium;Basilicata
Terre dei Rotari Roero Arneis;La Brenta d'Oro;Roero
Terre dei Rumi Cabernet Sauvignon-Sangiovese;Feudi Bizantini;Abruzzo
Terre dei Ró Roero Arneis;Cornarea;Piemonte
Terre dei Vestini Montepulciano d'Abruzzo;Col del Mondo;Montepulciano d'Abruzzo
Terre dei Volsci Riserva Velletri;Veliterna Vini;Velletri
Terre del Fico Chianti Colli Senesi Riserva;Ficomontanino;Toscana
Terre del Fico Chianti Colli Senesi;Ficomontanino;Chianti Colli Senesi
Terre del Monterosa Coste della Sesia Nebbiolo;Nervi;Coste della Sesia
Terre del Mosca;San Basilio;Delle Venezie
Terre del Prete Cortese Colli Tortonesi;Boveri Luigi;Piemonte
Terre del Sole Fragolino;Contri;Verona
Terre del Vento Cerasuolo d'Abruzzo;Cantina Tollo;Cerasuolo d'Abruzzo
Terre della Baronia Bianco;G. Milazzo;Terre Siciliane
Terre della Baronia Rosato;G. Milazzo;Sicilia
Terre della Baronia Rosso;G. Milazzo;Terre Siciliane
Terre della Tosa Gutturnio Superiore;La Tosa;Emilia-Romagna
Terre di Cariano Amarone della Valpolicella Classico;Cecilia Beretta;Amarone della Valpolicella Classico
Terre di Cariano Riserva Amarone della Valpolicella Classico;Cecilia Beretta;Amarone della Valpolicella Classico
Terre di Chiesa Cisterna d'Asti Superiore;Vincenzo Bossotti;Asti
Terre di Chieti Pecorino;Bùcaro;Terre di Chieti
Terre di Chieti Pecorino;Spinelli;Terre di Chieti
Terre Di Chieti Sangiovese;Cantina Tollo;Terre di Chieti
Terre di Corzano Chianti;Corzano e Paterno;Chianti
Terre di Ginestra Magnifico Syrah;Calatrasi;Terre Siciliane
Terre di Ginestra Nero d'Avola;Calatrasi;Terre Siciliane
Terre di Giobbe;Azienda Agricola Fiorano;Marche
Terre di Giumara Frappato-Nerello Mascalese;Caruso & Minini;Terre Siciliane
Terre di Giumara Inzolia;Caruso & Minini;Marsala
Terre di Giumara Nero d'Avola;Caruso & Minini;Sicilia
Terre di Glère Refosco dal Peduncolo Rosso;Forchir;Friuli Grave
Terre di Lanòli Valpolicella;Villa Canestrari;Valpolicella
Terre di Lava;Vignaioli Contrà Soarda;Veneto
Terre di Lavinia Vermentino;Casa di Terra;Bolgheri
Terre di Mezzo Chianti Colli Senesi;Fattoria Campoperi-Casale dello Sparviero;Toscana
Terre di Orazio Aglianico del Vulture;Venosa;Aglianico del Vulture
Terre di Orazio Basilicata Moscato;Venosa;Basilicata
Terre di Orazio Basilicata Rosé;Venosa;Basilicata
Terre di Orazio Dry Muscat;Venosa;Basilicata
Terre di Passione Bardolino;I Castelli di Romeo e Giulietta;Bardolino
Terre di Passione Pinot Grigio;I Castelli di Romeo e Giulietta;Delle Venezie
Terre di Passione Soave;I Castelli di Romeo e Giulietta;Soave
Terre di Poppiano Sassaia del Virginio Chardonnay;Conte Ferdinando Guicciardini;Toscana
Terre di Poppiano Sassaia del Virginio;Conte Ferdinando Guicciardini;Toscana
Terre di Pra' Casal Moro Rosso del Veneto;Lenotti;Veneto
Terre di Prenzano Chianti Classico;Vignamaggio;Chianti Classico
Terre di Risano Cabernet Sauvignon;Pighin;Friuli-Venezia Giulia
Terre di San Francesco Sassaia di Albereto;Stefano Farina;Toscana
Terre di San Leonardo;San Leonardo;Trentino-Alto Adige
Terre di San Quirico Silenzio;Stefano Farina;Toscana
Terre di San Zeno Amarone della Valpolicella Classico;Corteforte;Amarone della Valpolicella Classico
Terre di Tufi Toscana Bianco;Teruzzi & Puthod;San Gimignano
Terre di Tufi Toscana Rosso;Teruzzi & Puthod;San Gimignano
Terre di Valfredda Pinot Grigio;Cà Montini;Trentino
Terre di Verona Amarone della Valpolicella;Cantina di Verona;Amarone della Valpolicella
Terre di Verona Amarone della Valpolicella;Cantina Valpantena;Amarone della Valpolicella
Terre di Verona Bardolino;Cantina di Verona;Bardolino
Terre di Verona Soave Classico;Cantina di Verona;Soave
Terre di Verona Valpolicella Ripasso Superiore;Cantina di Verona;Valpolicella Ripasso
Terre di Verona Valpolicella Ripasso;Cantina di Verona;Valpolicella Ripasso
Terre di Verona Valpolicella Superiore;Cantina di Verona;Valpolicella
Terre In Fiore Bardolino;Cantina di Custoza;Bardolino
Terre In Fiore Custoza;Cantina di Custoza;Bianco di Custoza
Terre Lontane Rosato;Librandi;Val di Neto
Terre Lunghe Lugana;Villa Girardi;Lugana
Terre Magre Cabernet Franc;Piera Martellozzo;Trentino-Alto Adige
Terre Magre Friulano;Piera Martellozzo;Friuli Grave
Terre Magre Pinot Grigio;Piera Martellozzo;Trentino-Alto Adige
Terre Magre Refosco dal Peduncolo Rosso;Piera Martellozzo;Trentino-Alto Adige
Terre More Maremma Toscana;Tenuta Ammiraglia;Maremma Toscana
Terre Nere Lambrusco;Bassi;Emilia-Romagna
Terre Nere Pignoletto;Bassi;Emilia-Romagna
Terre Sabelli Cerasuolo d'Abruzzo;Casal Bordino;Cerasuolo d'Abruzzo
Terre Sabelli Montepulciano d'Abruzzo;Casal Bordino;Montepulciano d'Abruzzo
Terre Sabelli Trebbiano d'Abruzzo;Casal Bordino;Trebbiano d'Abruzzo
Terre Sarde Cannonau di Sardegna;Passo Sardo;Campania
Terre Sarde Vermentino di Sardegna;Passo Sardo;Campania
Terre Sicilia Cabernet Sauvignon;Terre Forti;Emilia-Romagna
Terre Siciliane Bianco;Jamie's Italian;Terre Siciliane
Terre Siciliane Nero d'Avola;G.Momento;Terre Siciliane
Terre Siciliane Pinot Grigio-Chardonnay;Da Luca;Puglia
Terre Siciliane Rosato;Cariddi;Terre Siciliane
Terre Siciliane Rosato;Jamie's Italian;Terre Siciliane
Terre Siciliane Rosso;Jamie's Italian;Terre Siciliane
Terre Siciliane Zibibbo;Laus IT;Terre Siciliane
Terre Solatie Sangiovese;Tenuta Marmoreta;Rubicone
Terre Solatie Trebbiano;Tenuta Marmoreta;Emilia-Romagna
Terre Valse Montepulciano d'Abruzzo;Frentana;Abruzzo
Terre Verdiane Lambrusco 1813;Ceci;Emilia
Terresomme Müller Thurgau;Cantina La-Vis;Trentino
Terso Frascati;Merumalia;Frascati
Tertulia Pecorino;Giuseppe Savini;Abruzzo
Terza Generazione Barbera Piemonte;Ricossa;Piemonte
Terza Generazione Cortese Piemonte;Ricossa;Piemonte
Tespero Syrah;Carus Vini;Toscana
Testamatta Toscana;Bibi Graetz;Toscana
Testanvisca Nebbiolo d'Alba;Marco Capra;Piemonte
Testardo Sangiovese-Cabernet Toscana;Sensi;Toscana
Testarossa Montepulciano d'Abruzzo (Tenutarossa);Pasetti;Montepulciano d'Abruzzo
Testarossa Passerina Terre Aquilane;Pasetti;Abruzzo
Testarossa Terre Aquilane Rosato;Pasetti;Abruzzo
Tettineive Barbaresco;Scarpa;Barbaresco
Teuto Toscana;Tenuta Podernovo;Toscana
Texture Conegliano Valdobbiadene Prosecco Superiore Brut;Il Colle;Conegliano-Valdobbiadene Prosecco
Texture Prosecco Extra Dry;Il Colle;Prosecco di Treviso
The Boutique Selection True North Barbaresco Riserva;Urban Beverages;Barbaresco
The Independent Prosecco Millesimato Brut;Fantinel;Prosecco
The Independent Rosé Brut;Fantinel;Friuli-Venezia Giulia
The Italian Zinfandel di Puglia;Montico;Puglia
The President's Selection Shiraz Rosé;Inycon;Terre Siciliane
The Wine Collection Pinot Noir Riserva;St. Michael-Eppan;Trentino-Alto Adige
The Wine Collection Sauvignon;St. Michael-Eppan;Trentino-Alto Adige
Thea Bianco;Tre Monti;Emilia-Romagna
Thea Rosso;Tre Monti;Emilia-Romagna
Therra;Podernuovo a Palazzone;Toscana
Thesan Canaiolo Nero;Le Lase;Lazio
Thesaurum Corvina-Cabernet Sauvignon;Tenimenti Associati;Soave
Thou Blanc Piemonte Chardonnay;Bava;Piemonte
Thurner Pinot Bianco (Weissburgunder);Colterenzio (Schreckbichl);Südtirol-Alto Adige
Ti Amo Prosecco Brut;Sartori di Verona;Verona
Tiareblù;Livon;Friuli-Venezia Giulia
Tiaremate Merlot;Livon;Friuli-Venezia Giulia
Tifeo Etna Rosso;Gambino Vini;Etna
Tigiolo;Begali Lorenzo;Verona
Tiglineri Dolcetto d'Alba;Enzo Boglietti;Dolcetto d'Alba
Tignanello;Antinori;Toscana
Timoteo;Gaggiano;Gattinara
Timperosse;Mandrarossa;Terre Siciliane
Tinaia Salice Salentino Bianco;Cantine due Palme;Brindisi
Tinata Toscana;Monteverro;Toscana
Tindaro;Neirano;Piemonte
Tinorso Rosso;Poggio Capponi;Toscana
Tintilia Riserva;Di Majo Norante;Molise
Tintilia;Angelo d'Uva;Molise
Tiranno Malvasia Nera;Cantine San Giorgio;Salento
Tirrenico;Belguardo;Maremma Toscana
Tirsat Chardonnay-Viognier;Gurra di Mare;Terre Siciliane
Tirso Rosso di Montalcino;Villa Le Prata;Rosso di Montalcino
Tirtèo Barbera d'Asti Superiore;Neirano;Piemonte
Tita Nebbiolo d'Alba Superiore;Cascina Carrà;Piemonte
Titag Schioppettino;Gori;Friuli-Venezia Giulia
Titano Gutturnio Classico Superiore;Vicobarone;Emilia-Romagna
Titinge Riserva;Fontefico;Abruzzo
Titolato Chianti Colli Senesi;Tenute Guicciardini Strozzi;San Gimignano
Titolato Colombaia Chianti Colli Senesi;Falchini;Chianti Colli Senesi
Titolato Morellino di Scansano;Tenute Guicciardini Strozzi;Morellino di Scansano
Titolato Vernaccia di San Gimignano;Tenute Guicciardini Strozzi;Vernaccia di San Gimignano
Titolo;Elena Fucci;Aglianico del Vulture
Tiziano Montepulciano d'Abruzzo;Nobili d'Italia;Puglia
Tizzonero Umbria;La Carraia;Umbria
To You (a te) Bolle di Lambrusco Rosso;Ceci;Emilia
Toar Rosso Veronese;Masi;Veneto
Toblâr Blanc Pinot Grigio;Toblar;Friuli-Venezia Giulia
Toblâr Blanc Traminer;Toblar;Friuli-Venezia Giulia
Toc Bas;Ronco del Gelso;Friuli Isonzo
Tocai Friulano;Miani;Colli Orientali del Friuli
Tocai Friulano;Ronco del Gelso;Friuli Isonzo
Tocco Prosecco;I Magredi;Prosecco
Toh! Friulano;di Lenardo;Friuli-Venezia Giulia
Tolenus Rosso Piceno;Cantina Numa;Rosso Piceno
Tomaiolo Orvieto Classico;Castellani;Orvieto
Tonaghe Cannonau di Sardegna;Contini;Sardegna
Tonnara Grillo;Rudini;Terre Siciliane
Tor di Lupo Lagrein Riserva;Andrian;Südtirol-Alto Adige
Torami;Lamborghini;Umbria
Torcolato;Maculan;Breganze
Tore del Moro Morellino di Scansano;Azienda Agraria Santa Lucia;Lazio
Tore delle Signore;Conte d'Attimis Maniago;Friuli-Venezia Giulia
Torfel;Feliciana;Lombardia
Torgaio Toscana;Ruffino;Toscana
Torilan;Terlan (Terlano);Südtirol-Alto Adige
Torlonia Gavi del Comune di Gavi;Araldica;Gavi
Torquís Rosso Piceno;Brunori;Marche
Torrato Chianti;Aziende Piazzini;Chianti
Torre Bianco;Tenuta Viscone;Friuli-Venezia Giulia
Torre dei Nanni Cà Mombrina Cabernet Sauvignon;Fiorini;Emilia-Romagna
Torre dei Nanni Gendinella Pignoletto;Fiorini;Colli Bolognesi Classico Pignoletto
Torre dei Nanni I Contrari;Fiorini;Emilia-Romagna
Torre dei Nanni La Torre Vecchie Vigne;Fiorini;Emilia-Romagna
Torre dei Nanni Poggio della Fuga;Fiorini;Emilia-Romagna
Torre dei Nanni SpazzaVento Pignoletto Frizzante;Fiorini;Emilia-Romagna
Torre dei Vescovi Durello Lessini Spumante Brut;Colli Vicentini;Veneto
Torre del Falasco Amarone della Valpolicella;Cantina Valpantena;Verona
Torre del Falasco Apasio;Cantina Valpantena;Verona
Torre del Falasco Bardolino Chiaretto Rosato;Cantina Valpantena;Bardolino Chiaretto
Torre del Falasco Bardolino;Cantina Valpantena;Bardolino
Torre del Falasco Bianco di Custoza;Cantina Valpantena;Bianco di Custoza
Torre del Falasco Cabernet Sauvignon Veneto;Cantina Valpantena;Verona
Torre del Falasco Corvina;Cantina Valpantena;Verona
Torre del Falasco Garganega;Cantina Valpantena;Verona
Torre del Falasco Lugana;Cantina Valpantena;Lugana
Torre del Falasco Panteno Passito;Cantina Valpantena;Verona
Torre del Falasco Pinot Grigio;Cantina Valpantena;Verona
Torre del Falasco Soave Classico;Cantina Valpantena;Soave
Torre del Falasco Valpolicella Ripasso Superiore Katelyani Villa Rizzardi;Cantina Valpantena;Valpolicella
Torre del Falasco Valpolicella Ripasso;Cantina Valpantena;Valpolicella Ripasso
Torre del Falasco Valpolicella Superiore Ripasso;Cantina Valpantena;Valpolicella Ripasso
Torre del Falasco Valpolicella Superiore;Cantina Valpantena;Valpolicella
Torre del Falasco Valpolicella Valpantena;Cantina Valpantena;Valpolicella
Torre del Falasco Valpolicella;Cantina Valpantena;Verona
Torre Della Rognosa Vernaccia di San Gimignano;Ruffino;Vernaccia di San Gimignano
Torre di Giano Umbria;Lungarotti;Torgiano
Torre Migliori Montepulciano d'Abruzzo Colline Teramane Riserva;Cerulli Spinozzi;Montepulciano d'Abruzzo Colline Teramane
Torre Migliori Montepulciano d'Abruzzo Colline Teramane;Cerulli Spinozzi;Abruzzo
Torre Pieve Chardonnay;Tenuta Santa Maria di Gaetano Bertani;Verona
Torre Saracena Salice Salentino Rosso Riserva;Resta;Salice Salentino
Torre Testa Susumaniello;Tenute Rubino;Salento
Torre Viva Cerasuolo d'Abruzzo;Citra;Abruzzo
Torrebona Chianti;Cecchi;Toscana
Torrebona Vernaccia di San Gimignano;Cecchi;Vernaccia di San Gimignano
Torremossa Fiano;Li Veli;Salento
Torrepalino Etna Rosso;Patria;Terre Siciliane
Torretta Roero;Marco Porello;Roero
Torrette;Les Crêtes;Valle d'Aosta
Torri Chianti Colli Senesi Riserva;Geografico;Chianti Colli Senesi
Torricelle Primitivo di Manduria;Rocca;Lombardia
Tortoniano Barolo Riserva;Michele Chiarlo;Barolo
Tortoniano Barolo;Michele Chiarlo;Barolo
Tosca Chianti Colli Senesi;Valdipiatta;Chianti Colli Senesi
Tosca;Fabbrica di San Martino;Colline Lucchesi
Toscana (Cabernet Sauvignon);Poggio Al Lupo;Toscana
Toscana 1967;Grifone;Toscana
